label,sentence
2,『アーティスト』のミシェル・アザナヴィシウスが監督賞を受賞
0,恋愛マニュアル本って本当に使える？
1,ソーシャルの今が分かる！ヤフーの「話題なう」ってなに？
0,驚異の保水力を持ったプロテオグリカンで夏こそ肌に潤いを！！
1,夏と言えば朝顔！　小学生時代を思い起こさせるアサガオ観察日記ツイート
0,節電モードの夏を乗り切る！　独女たちの暑さ対策
1,ニュースやメールをいつでもチェック！　Chromeをカスタマイズしよう【知っ得！虎の巻】
1,今日は、そういう日だったのか！Googleロゴが馬の写真である理由
1,切れない携帯はホントに必要か？　東京メトロにおける携帯のサービスエリア拡大
1,アップルに対抗できるのか? マイクロソフトの独自タブレット【デジ通】
0,ゴンドラに感謝の手紙……なぜ人は結婚式で過剰な演出をするの？
2,“ポチたま”の人気コーナー、SMAP・香取慎吾＆広末涼子で映画化
2,インタビュー：竹内結子「登場する度に人生の変化というものが分かる」
1,最新のFirefoxが登場！　Firefox 11日本語版が公式リリース
1,最近使ったファイルをキー操作だけで素早く開く【知っ得・虎の巻】
0,チェックしよう！ 一人暮らしの救急箱
2,水道橋博士「五輪を観ずに、自分の“キャッスル”に入って観続けるのもアリ」
0,ロンドン五輪、独女が注目している選手は？
1,脳も疲れない気がする！孫社長 新iPadを大絶賛
0,貧困女子とかマジ勘弁！ 事実婚という選択
2,ブラッド・ピットのジンクスは家族にあり！
2,【GOGW映画 友人編】崖っぷち女が、親友の座を掛けて完璧美女と友情バトル
2,北乃きい、東日本大震災が起きて感じたこと
0,島田秀平が木下優樹菜に“安産”＆“夫婦円満”のパワースポットをご紹介
2,高田純次に美女がキス「沢尻エリカを宇宙に行かせたかった」とテキトー発言
0,女子力も上がる！？ 大人のシール事情！
0,くさったよめがあらわれた！vol.04「身内さえもオカズにするってダメですか!?」presented by ゆるっとcafe
0,三十路オンナのエロ事情
1,復興支援ありがとう！孫社長 復興支援の協力に賞賛の声
1,SSDのフォーマットに注意！ eSATA対応外付けケースを活用 “続インテル SSD 520をMacに装着” （中）【デジ通】
1,龍馬がいたら原発はどうなる？孫社長の問い掛けに賛否両論
2,闇に葬られた禁断の映像…18禁『ムカデ人間2』予告編を見つけられるか？
2,映画『るろうに剣心』撮影終了、ビジュアルが初公開！
2,“今年の顔”剛力彩芽「きものの魅力をたくさんの方に」
1,次のMacはRetinaディスプレイ？Macの高解像度ディスプレイ搭載はいつか？【デジ通】
0,美人力アップの美容のためのプレゼントキャンペーン「0℃体験!?夏ひんやり洞窟ツアー夏のひんやり体験ツアー」プレゼント
1,ヤバイぜ！楽しすぎる！　ニコニコ超会議はガチでマジで“超”楽しい！
0,【オトナ女子映画部】恋愛歴がウブだとスキャンダラスな純愛にハマりやすい？『セカンドバージン』
0,自転車女子、はじめました vol.11『相棒との旅は無限大！』　Presented by ゆるっとcafe
2,謎のモザイク美女の正体はAKB48の篠田麻里子、声優挑戦は成功するか
1,次世代22nmプロセッサー対応「Z77X-UD5H」マザーボードの魅力をさぐる
2,動画インタビュー：スカーレット・ヨハンソン「“魔性の女スパイ”の本当の姿が明らかに」
2,中山優馬が4本腕のサーク族と固い握手、ハリウッド進出を誓う
1,iPhone5やiPad miniは姿を見せるか？アップルのWWDCを日本語で解説
2,号泣ラブストーリー『100回泣くこと』が関ジャニ∞大倉＆桐谷美玲で映画化
0,【オトナ女子コミック部】少女マンガの世界にどっぷりトリップ！『まんがファッション』
1,24時間しょこたん三昧　本日0時より「中川翔子が売ってみた！独り24時間テレビ」ニコニコ生放送開始
0,【オトナ女子映画部】綾瀬はるかよりも可愛い大杉漣に胸キュン！『映画 ひみつのアッコちゃん』
2,せっかくの3D恐怖動画なのに、はしゃぎ過ぎの満島ひかり
1,カワイイは正義！　おかもとまりさんのカワイすぎる顔真似メイキングが反則過ぎる
2,映画『のぼうの城』の公開日がついに決定！ 主題歌はエレファントカシマシ
2,【いちおう妖ヶ劇場】第1話：お嬢様が妖怪アパートへ用かい？の巻
1,Wordで表の列幅や行幅をピッタリ微調整する【知っ得！虎の巻】
0,恋愛に味方する！冬の星座の話
2,人類誕生の謎が明かされる！ 宇宙に飛び出した科学者が見たものとは
0,Facebookで「モテるね」と言われるには？
2,【GOGW映画 家族編】ジブリじゃないのにジブリのような温かさ『ももへの手紙』
0,「生理的に嫌」ってどういうこと？
1,芸能・ゴシップネタはこちら！ ITライフハックでは読めない話題は三面貴族で読もう！
0,モテるのに恋人候補にならないのはなぜ？
0,既婚女性に聞く！ 町選びのポイントとは？
2,“ハートがバクバクしちゃう”未公開シーン収録、『モテキ』BD&DVD発売決定
2,映画鑑賞が“生涯無料”になる
0,【オトナ女子のリアルな悩み】彼女がいる相手を諦めきれません
0,独女でいると貧困に！
1,企業の業績と戦略をiPadでチェック！「IR資料・会社資料ダウンロードサービス」【デジ通】
2,“呪いのフィルム”解禁で関係者に怪奇現象続出
2,なぜ人類は月を見捨てたのか、映画『アポロ18』で驚愕の事実が明かされる
2,かわいいパンダ写真37枚、仕事の合間に見て癒される
2,【週末映画まとめ読み】桐谷美玲「ニノじゃないと味わえない、良い経験」
0,地方出身者に聞く。「今さら田舎に帰れるか！」
2,『トワイライト』ロバート・パティンソンの次なる目標はカンヌ！
0,くさったよめがあらわれた！vol.11「妄想だって継続なり…妄想は永遠だ！」presented by ゆるっとcafe
0,「大桃vs麻木バトル」にみる“不倫”の法律的定義
1,雑誌をPDF化してiPadで読む裏技！スキャナー活用のノウハウを伝授【新スタイル活用術】
2,林家三平＆国分佐智子出演『カーズ2』CMのラブラブなメイキング映像を先行公開
0,女性が気になる ”女の香り“の正体を探る
2,【いちおう妖ヶ劇場】第8話：本の中に、ほんの少し行って現実逃避の巻
1,参加した人も、不参加の人もチャンスがある！Ultrabooker.jpブースも登場したインテルイベント
1,電源不要でボリュームアップ！？ エコなのに音量増幅できるiPhone用スタンド【イケショップのレア物】
1,今話題の画像系SNS「Pinterest 」（ピンタレスト）をiPhoneで快適に使う！ 【iPhoneでチャンスを掴め】
1,富士通がクラウドサービスを開始！「My Cloud」はどんな発展をするのか？【デジ通】
2,【週末映画まとめ読み】待望の最新作が世界各国で首位を奪還し、ミッションクリア！＜12月24日号＞
0,“美容や健康を害す”疲労のこと——、テレビで話題の「イミダペプチド」ってなに？
0,恋を引き寄せる「モテ声」の秘訣、教えます！
2,【編集部的映画批評】“大きなお友達”から子供の手に戻った仮面ライダー
0,試してガッテン!? 独女たちの民間美容法
0,気を遣いすぎる独女に今こそオススメしたい“ＫＹ力”
2,山田孝之と小西真奈美の映画に撮影していない“あるモノ”が映り込んでいた
0,東京23区女ひとり風呂vol.08「杉並区・超爽快！全裸プール」presented byゆるっとcafe
2,“女優”大島優子が北米最大の日本映画祭で受賞の快挙！『闇金ウシジマくん』海外展開も？
1,Ultrabook最大の弱点を裏技で克服！会社や自宅で最強PC環境を作ろう
0,独女的「幸福論」
0,女性はなぜボーイズラブにハマるのか？
1,こんこん、ふぉっくす紺子だよ！暑中お見舞いカードもらってくれてありがとー【紺子にゅうす】
2,竹中直人が絶賛「スカーレット・ヨハンソンの美しさを見ながら、米倉涼子の声を楽しめる」
