label,sentence
1,「ゴシップガール」セカンドシーズンが、ますます過激でゴージャスになって地上波に登場
1,「ビバヒル」で恋愛気分を刺激！　「婚活“青春白書”パーティー」開催
1,将来「イクメン」になる男性って、どんなタイプ？
1,モデル・平子理沙の“美の秘密”
1,【終了しました】あなたはどっち派？『Black ＆ White/ブラック ＆ ホワイト』 女性限定特別試写会に20組40名様をご招待
1,インタビュー：板尾創路「だんだん自分が見えてくる」
2,「全く信頼されていない」韓国代表FWに批判の声
1,経験者に聞いてみた「裁判員裁判って？」
2,【Sports Watch】毎日jpがK-1記事で誤報 “年内の活動を休止”
1,梨花さんも愛用！　自分磨きをしながら働けるブランド
1,太らないスイーツの見分け方／バストを1サイズUPさせる方法など−【ビューティー】週間ランキング
2,【Sports Watch】長友の仰天エピソード、堀北真希にフラれていた!?
1,下着ブスはもう卒業！　美ブラでつくるメリハリ春ボディ
2,【Sports Watch】“飛ばないボール”で野球人気が回復か？
0,考えると寝られなくなる！「念力」「滲透」「輪郭」、ドキっとする摩訶不思議な写真展【新-写真空間】
1,スマートフォンを使う上での最低限のマナーとは
1,“お家クリスマス”派が約7割！　まったり過ごすのが新トレンド？
1,独女のカラオケ……何歌っていますか？
1,東京ベイクルージングで、心がときめく特別なクリスマス
1,年収1000万円のビジネスパーソンに聞いた「グローバル化社会への準備と心構え(後編)」 - 年収1000万円研究所 vol.16
1,ラッピングに思いを込めて…。目指せ、プレゼントの達人
0,新ビジネスやワークスタイルを紹介！企業を商品で繋ぐ「zigBiz」で新コンテンツを配信
2,大胆ヌードを披露した美女ストライカーとは
1,国際結婚がしたくなる？！　新作エッセイ「フランダースのイモ！ 」が発売
2,【Sports Watch】石井慧、スピード離婚に「ホッとしました」
2,「自分で言っちゃった」川澄が明かす、遅咲きのサッカー人生
1,「今すぐ転職！」と思っていない人も、いざと言うときの“備え”を
0,間違えてコメントしちゃった！をないことにするFacebookワザ【知っ得！虎の巻】
1,寂しいとき、独女たちはどうしている？
2,【Sports Watch】ロンドン五輪まで一年、潮田“オリンピックの悔しさは、オリンピックでしか晴らせない”
1,インタビュー：溝端淳平＆平岡祐太「先輩・後輩とかの上下関係はないかな」
0,叩いてもひっかいてもOK！iPhone液晶を保護するスクリーンプロテクター【イケショップのレア物】
1,健康のために体張ります！　Presented by ゆるっとcafe
1,人気ブランド「トリー バーチ」、初の海外進出は日本！5月12日オープン
2,ペレがカズと再会「君は僕の子供みたいなもの」
2,【Sports Watch】知る人ぞ知る美人アスリート、小麦肌の漕艇選手
1,独女も気になる!? 既婚女性の働き方
1,本心を言わないのは思いやりか？
2,落合監督が告白、試合中に無表情貫くも、その裏では・・・？
1,クリスマスシーズンに華やかなコラボ
0,ユニークなアイデアが満載！目からウロコの商品しか売らないショップ【イケショップのレア物】
2,ペトロヴィッチを解任した浦和レッズ、新監督はペトロヴィッチ氏
2,本田圭佑のイチロー似作文が話題　「必ず世界一になる」
1,マラソンシーズン到来……独女たちの“走る理由”とは？
0,最新PLC規格は最大240Mbps！　アイ・オー・データ機器より第3世代HD-PLCアダプター
0,液晶を開けて自動復帰と電源入り パソコンの使い勝手を改善 【デジ通】
1,まだ間に合う、星降る聖夜のクリスマス
2,長友の苦悩を明かした母に賛否両論の声
1,高所得転職者の入社前調査　〜その知られざる実態〜　第4話
0,話題のタブレット端末に強い味方！ドコモ ARROWS Tab LTE F-01D本革マルチポーチケース【モバステ通信】
1,女を勇者に変える！？ 出産のホント
1,イマドキ女子のワガママ恋愛座談会：大人の“純愛”はホントにありえる？
1,手のひらに載る本格派 LUMIX G2のGはグレートだ
1,歴史ある温泉でくつろぎのバレンタイン
2,【Sports Watch】長谷部の“破局Ｔシャツ”にズバリ 「何か意味あんの？」
0,ドコモ、薄さ6.7mmの極薄スマホを発売へ！ドコモ、「MEDIAS ES N-05D」が凄い理由
0,GIGABYTEマーケティング部門副部長が語る！アキバで見たシニア世代に感動
1,“調香師がセレクトした香り”で家事を楽しむ！
1,【オトナ女子映画部】綾瀬はるかに萌え死！ オトナのおとぎ話『ホタルノヒカリ』
1,クリスマスだって、一番食べたいのはやっぱり「ショートケーキ」！
1,【オトナ女子映画部】美しく頭も良いのに輝けない37歳独女の問題とは？「ヤング≒アダルト」
1,インタビュー：三橋玲子「毎日を楽しく過ごす“小さなヒント”がつまってる」
1,【独女的コミックレビュー】vol.7 新婚の夫は12歳！　年下ダーリンに惚れる『乙嫁語り』
2,【Sports Watch】ゴン中山、退屈なゲームに「日本戦じゃなきゃ、寝てますね」
1,独女的映画レビュー vol.6　『スライディング・ドア』
1,まるで占い感覚!?　似合う香りを提案してくれる香りの専門家“パルファム ソムリエール”
1,【オトナ女子映画部】男が惹かれる知的なエロさ『サルトルとボーヴォワール　哲学と愛』
0,守るものが違いませんか？　議員先生が2ちゃんねるまとめサイトを守ろう宣言
2,【Sports Watch】ベラルーシは世界一の美女揃い
1,【オトナ女子のリアルな悩み】告白して断られた相手を諦めきれずにいます
2,【Sports Watch】長谷川穂積、最愛の母が死去 “もし一つだけ願いが叶うなら・・・”
2,美人揃い!? スポーツ選手の2世タレントが熱い
1,【終了しました】あなたの髪にマッチしたケアが選べる「大島椿ヘアケアセット」6名様にプレゼント！
0,ウィンドウズ製品を有効活用しよう！新たにスタートした「feel Windows」の魅力
1,【終了しました】“地球に優しく、人に優しい”天然成分を追求した「Burt′s Bees」のナチュラルケアコスメセットを3名様にプレゼント
1,オホホ！なダイエット、トホホ！なダイエット
0,これなら作ってみたくなる！質感の高いHTPC向けケースが登場！
1,【Office Scope vol.03】ITという海原を往く、遊びゴコロたっぷりの「マザーシップ」（株式会社ECナビ）
0,オリンピック最終日ロゴは閉会式！　Googleロゴがスポーツ関連画像に変化第十三弾
0,竜の巣？ 　これが…？　富士山上空を覆う巨大雲が話題に
1,恋愛マニュアル本って本当に使える？
1,ちょい悪なオヤジゴルファーから学べ　【ゴルフコラム vol.5】
1,どうやっても貯められない30代女子の貯金改革!! Vol.7「貧乏脱出大作戦」Presented by ゆるっとcafe
2,K-1ファイトマネー未払い問題に突然の告白「被害は日本人でナンバー2」
2,テリー伊藤、菅野強行指名に怒り心頭
2,【Sports Watch】元プロレス雑誌編集長が告白「馬場から裏金をもらっていた」
1,カメラを片手に散策する、東京リラックスゾーン　vol.1
0,スタイリッシュなブロック系パズルゲーム！ ルミネス – Touch Fusion【iPhoneでチャンスを掴め】
0,北川景子さんが美しさの秘密を語る！NEX-F3 スペシャルコンテンツ「with α」がオープン
1,私たち、姪＆甥がかわいくて仕方ないんです！
2,Ｊトライアウトに元日本代表選手も。過酷な生存競争如実に
1,奥入瀬渓流パワーチャージの旅　テラスでフレッシュな朝食を
1,永遠の恋愛テーマにハマった杉崎アナ、涌井投手が破局
1,危険な「女を傷つける男」の特徴 / 「束縛」が強そうな血液型は？など−【恋愛】週間ランキング
2,オリックス・バファローズ、戦力外通告選手に無情な対応
1,杉本彩が過去を告白「離婚という“人生のひきがね”を引いて良かった」
1,リュ・シウォンがソウルをPR！　YouTubeで限定配信
0,最近使ったファイルをキー操作だけで素早く開く【知っ得・虎の巻】
2,【Sports Watch】「こんなんじゃ戦えません」澤が乗り越えた最大のピンチとは？
